outcome,timestamp,time_elapsed,student_id,module_id,module_type,history_seen,history_correct,exponential
True,1158902735,121,1,18,assessment,12,11,4.5705032704
True,1158292955,222,1,19,assessment,2,2,1.8
True,1158293136,181,1,19,assessment,3,3,2.44
True,1158902616,609480,1,19,assessment,4,4,2.952
True,1158292812,96,1,20,assessment,2,2,1.8
True,1158292887,75,1,20,assessment,3,3,2.44
True,1158292997,110,1,20,assessment,4,4,2.952
True,1158293094,97,1,20,assessment,5,5,3.3616
True,1158293193,99,1,20,assessment,6,6,3.68928
False,1158816141,522948,1,20,assessment,7,7,3.951424
False,1158817324,1183,1,20,assessment,8,7,3.1611392
True,1158902532,85208,1,20,assessment,9,7,2.52891136
True,1158902727,195,1,20,assessment,10,8,3.023129088
True,1158292937,140,1,21,assessment,2,2,1.8
True,1158293050,113,1,21,assessment,3,3,2.44
True,1158293138,88,1,21,assessment,4,4,2.952
True,1158902642,609504,1,21,assessment,5,5,3.3616
True,1158292908,123,1,22,assessment,2,2,1.8
True,1158293043,135,1,22,assessment,3,3,2.44
True,1158293170,127,1,22,assessment,4,4,2.952
True,1158902619,609449,1,22,assessment,5,5,3.3616
True,1158292922,93,1,23,assessment,2,2,1.8
True,1158293063,141,1,23,assessment,3,3,2.44
True,1158293204,141,1,23,assessment,4,4,2.952
False,1158816353,523149,1,23,assessment,5,5,3.3616
True,1158817290,937,1,23,assessment,6,5,2.68928
True,1158902713,85423,1,23,assessment,7,6,3.151424
True,1158292986,129,1,24,assessment,2,2,1.8
True,1158293165,179,1,24,assessment,3,3,2.44
False,1158902874,609709,1,24,assessment,4,4,2.952
True,1158292927,140,1,25,assessment,2,2,1.8
True,1158293083,156,1,25,assessment,3,3,2.44
True,1158293391,308,1,25,assessment,4,4,2.952
True,1158902624,609233,1,25,assessment,5,5,3.3616
True,1158292885,91,1,26,assessment,2,2,1.8
True,1158293058,173,1,26,assessment,3,3,2.44
True,1158293129,71,1,26,assessment,4,4,2.952
True,1158902570,609441,1,26,assessment,5,5,3.3616
True,1158902852,282,1,26,assessment,6,6,3.68928
True,1158292875,109,1,27,assessment,2,2,1.8
True,1158292979,104,1,27,assessment,3,3,2.44
True,1158293115,136,1,27,assessment,4,4,2.952
True,1158817254,524139,1,27,assessment,5,5,3.3616
True,1158902724,85470,1,27,assessment,6,6,3.68928
True,1158292809,31,1,28,assessment,2,1,0.8
True,1158292940,131,1,28,assessment,3,2,1.64
True,1158293089,149,1,28,assessment,4,3,2.312
True,1158293213,124,1,28,assessment,5,4,2.8496
True,1158816132,522919,1,28,assessment,6,5,3.27968
True,1158902668,86536,1,28,assessment,7,6,3.623744
True,1158293074,201,1,29,assessment,2,2,1.8
True,1158293172,98,1,29,assessment,3,3,2.44
True,1158902646,609474,1,29,assessment,4,4,2.952
True,1158292959,117,1,30,assessment,2,2,1.8
True,1158293077,118,1,30,assessment,3,3,2.44
True,1158293196,119,1,30,assessment,4,4,2.952
True,1158902711,609515,1,30,assessment,5,5,3.3616
True,1158292894,113,1,31,assessment,2,2,1.8
False,1158292976,82,1,31,assessment,3,3,2.44
True,1158293018,42,1,31,assessment,4,3,1.952
True,1158293106,88,1,31,assessment,5,4,2.5616
True,1158293159,53,1,31,assessment,6,5,3.04928
True,1158816327,523168,1,31,assessment,7,6,3.439424
True,1158902704,86377,1,31,assessment,8,7,3.7515392
True,1158292881,90,1,32,assessment,2,2,1.8
True,1158292964,83,1,32,assessment,3,3,2.44
True,1158293080,116,1,32,assessment,4,4,2.952
True,1158293190,110,1,32,assessment,5,5,3.3616
True,1158293385,195,1,32,assessment,6,6,3.68928
True,1158817258,523873,1,32,assessment,7,7,3.951424
True,1158902601,85343,1,32,assessment,8,8,4.1611392
True,1158293033,129,1,33,assessment,2,2,1.8
True,1158293175,142,1,33,assessment,3,3,2.44
True,1158902551,609376,1,33,assessment,4,4,2.952
True,1158292933,127,1,34,assessment,2,2,1.8
True,1158293030,97,1,34,assessment,3,3,2.44
True,1158293149,119,1,34,assessment,4,4,2.952
False,1158293405,256,1,34,assessment,5,5,3.3616
True,1158902729,609324,1,34,assessment,6,5,2.68928
True,1158292968,104,1,35,assessment,2,2,1.8
True,1158293123,155,1,35,assessment,3,3,2.44
True,1158902633,609510,1,35,assessment,4,4,2.952
True,1158292920,116,1,36,assessment,2,2,1.8
True,1158293023,103,1,36,assessment,3,3,2.44
True,1158293141,118,1,36,assessment,4,4,2.952
True,1158902611,609470,1,36,assessment,5,5,3.3616
True,1158816919,129,1,37,assessment,2,2,1.8
True,1158817064,145,1,37,assessment,3,3,2.44
True,1158817166,102,1,37,assessment,4,4,2.952
True,1158902651,85485,1,37,assessment,5,5,3.3616
True,1158902781,130,1,37,assessment,6,6,3.68928
True,1158816911,146,1,38,assessment,2,2,1.8
True,1158817067,156,1,38,assessment,3,3,2.44
True,1158817224,157,1,38,assessment,4,4,2.952
True,1158902581,85357,1,38,assessment,5,5,3.3616
True,1158816956,149,1,39,assessment,2,2,1.8
True,1158817095,139,1,39,assessment,3,3,2.44
True,1158902605,85510,1,39,assessment,4,4,2.952
True,1158902802,197,1,39,assessment,5,5,3.3616
True,1158817157,216,1,40,assessment,2,2,1.8
True,1158902702,85545,1,40,assessment,3,3,2.44
True,1158817197,307,1,41,assessment,2,2,1.8
True,1158902752,85555,1,41,assessment,3,3,2.44
True,1158816923,194,1,42,assessment,2,2,1.8
True,1158817143,220,1,42,assessment,3,3,2.44
True,1158902684,85541,1,42,assessment,4,4,2.952
True,1158817092,279,1,43,assessment,2,2,1.8
True,1158817231,139,1,43,assessment,3,3,2.44
True,1158902709,85478,1,43,assessment,4,4,2.952
True,1158817072,193,1,44,assessment,2,2,1.8
True,1158902767,85695,1,44,assessment,3,3,2.44
True,1158816993,200,1,45,assessment,2,2,1.8
True,1158817160,167,1,45,assessment,3,3,2.44
True,1158902644,85484,1,45,assessment,4,4,2.952
True,1158817080,223,1,46,assessment,2,2,1.8
True,1158902778,85698,1,46,assessment,3,3,2.44
True,1158817053,221,1,47,assessment,2,2,1.8
True,1158902716,85663,1,47,assessment,3,3,2.44
True,1158902839,85789,1,48,assessment,2,2,1.8
False,1158902789,85703,1,49,assessment,2,2,1.8
True,1158816977,415,1,50,assessment,2,1,1.0
True,1158817193,216,1,50,assessment,3,2,1.8
True,1158902798,85605,1,50,assessment,4,3,2.44
True,1158817153,282,1,51,assessment,2,2,1.8
True,1158902794,85641,1,51,assessment,3,3,2.44
False,1158817022,202,1,52,assessment,2,2,1.8
True,1158817076,54,1,52,assessment,3,2,1.44
True,1158817229,153,1,52,assessment,4,3,2.152
True,1158902749,85520,1,52,assessment,5,4,2.7216
True,1158816949,172,1,53,assessment,2,2,1.8
True,1158817098,149,1,53,assessment,3,3,2.44
True,1158817205,107,1,53,assessment,4,4,2.952
True,1158902599,85394,1,53,assessment,5,5,3.3616
True,1158817061,96,1,54,assessment,2,1,0.8
True,1158902817,85756,1,54,assessment,3,2,1.64
True,1158816896,329,1,55,assessment,2,1,1.0
True,1158817121,225,1,55,assessment,3,2,1.8
True,1158902756,85635,1,55,assessment,4,3,2.44
True,1158816971,130,1,56,assessment,2,2,1.8
True,1158817219,248,1,56,assessment,3,3,2.44
True,1158902659,85440,1,56,assessment,4,4,2.952
True,1158817130,263,1,57,assessment,2,2,1.8
True,1158902498,85368,1,57,assessment,3,3,2.44
True,1158817177,231,1,58,assessment,2,2,1.8
True,1158902740,85563,1,58,assessment,3,3,2.44
True,1158817103,253,1,59,assessment,2,2,1.8
True,1158902487,85384,1,59,assessment,3,3,2.44
True,1158817117,225,1,60,assessment,2,2,1.8
True,1158902671,85554,1,60,assessment,3,3,2.44
True,1158817112,196,1,61,assessment,2,2,1.8
True,1158817243,131,1,61,assessment,3,3,2.44
True,1158902744,85501,1,61,assessment,4,4,2.952
True,1158817040,216,1,62,assessment,2,2,1.8
True,1158817236,196,1,62,assessment,3,3,2.44
True,1158902662,85426,1,62,assessment,4,4,2.952
True,1158817133,251,1,63,assessment,2,2,1.8
True,1158817245,112,1,63,assessment,3,3,2.44
True,1158902706,85461,1,63,assessment,4,4,2.952
True,1158902442,85412,1,64,assessment,2,2,1.8
True,1158902665,85640,1,65,assessment,2,2,1.8
True,1158902417,85403,1,66,assessment,2,2,1.8
True,1158817148,220,1,67,assessment,2,2,1.8
False,1158902694,85546,1,67,assessment,3,3,2.44
False,1158902763,69,1,67,assessment,4,3,1.952
True,1158902822,59,1,67,assessment,5,3,1.5616
True,1158817202,198,1,68,assessment,2,2,1.8
True,1158902502,85300,1,68,assessment,3,3,2.44
True,1158817045,56,1,69,assessment,2,1,0.8
True,1158902430,85385,1,69,assessment,3,2,1.64
True,1158817163,167,1,70,assessment,2,2,1.8
True,1158902480,85317,1,70,assessment,3,3,2.44
True,1158902639,85631,1,71,assessment,2,2,1.8
True,1158816953,142,1,72,assessment,2,2,1.8
True,1158817089,136,1,72,assessment,3,3,2.44
True,1158817209,120,1,72,assessment,4,4,2.952
True,1158902563,85354,1,72,assessment,5,5,3.3616
False,1158902884,321,1,72,assessment,6,6,3.68928
True,1158817127,189,1,73,assessment,2,2,1.8
True,1158902438,85311,1,73,assessment,3,3,2.44
True,1158816982,118,1,74,assessment,2,2,1.8
True,1158817181,199,1,74,assessment,3,3,2.44
True,1158902469,85288,1,74,assessment,4,4,2.952
True,1158817140,336,1,75,assessment,2,1,1.0
True,1158902449,85309,1,75,assessment,3,2,1.8
True,1158817171,325,1,76,assessment,2,1,1.0
True,1158902808,85637,1,76,assessment,3,2,1.8
True,1158817056,171,1,77,assessment,2,2,1.8
True,1158902426,85370,1,77,assessment,3,3,2.44
True,1158817250,214,1,78,assessment,2,2,1.8
True,1158902444,85194,1,78,assessment,3,3,2.44
True,1158817115,217,1,79,assessment,2,2,1.8
True,1158902433,85318,1,79,assessment,3,3,2.44
True,1158817338,305,1,80,assessment,2,2,1.8
True,1158902471,85133,1,80,assessment,3,3,2.44
False,1160152820,772,1,86,assessment,2,1,1.0
True,1161007512,854692,1,86,assessment,3,1,0.8
True,1161932462,924445,1,90,assessment,2,2,1.8
True,1161007483,855380,1,95,assessment,2,1,1.0
True,1161008336,853,1,95,assessment,3,2,1.8
False,1161008459,856322,1,96,assessment,2,1,1.0
True,1161008563,104,1,96,assessment,3,1,0.8
True,1161007475,855324,1,97,assessment,2,1,1.0
True,1161007497,854706,1,100,assessment,2,2,1.8
True,1161008361,856120,1,108,assessment,2,1,1.0
False,1161007506,854799,1,109,assessment,2,2,1.8
True,1160152785,430,1,121,assessment,2,1,1.0
True,1160152772,392,1,124,assessment,2,1,1.0
True,1161008559,152,1,130,assessment,2,1,0.8
True,1160738019,585457,1,140,assessment,2,1,1.0
True,1161008308,270281,1,147,assessment,2,2,1.8
True,1161008261,270226,1,148,assessment,2,2,1.8
True,1160152781,90,1,151,assessment,2,0,0.0
True,1161008566,855785,1,151,assessment,3,1,1.0
False,1161008611,855843,1,156,assessment,2,1,1.0
True,1161008245,269701,1,182,assessment,2,2,1.8
True,1161008513,314,1,226,assessment,2,2,1.8
True,1161008502,295,1,231,assessment,2,2,1.8
True,1161008519,238,1,235,assessment,2,2,1.8
True,1161008539,270,1,237,assessment,2,2,1.8
True,1161932557,164,1,285,assessment,2,2,1.8
True,1162531368,268,1,341,assessment,2,1,1.0
True,1158301769,76,2,389,assessment,2,0,0.0
False,1158301993,224,2,389,assessment,3,1,1.0
True,1158302014,21,2,389,assessment,4,1,0.8
True,1158302275,261,2,389,assessment,5,2,1.64
False,1158302355,80,2,389,assessment,6,3,2.312
False,1158301945,241,2,390,assessment,2,0,0.0
True,1158301983,38,2,390,assessment,3,0,0.0
True,1158302047,64,2,390,assessment,4,1,1.0
True,1158302294,247,2,390,assessment,5,2,1.8
True,1158302370,76,2,390,assessment,6,3,2.44
True,1158302022,302,2,391,assessment,2,1,1.0
True,1158302393,371,2,391,assessment,3,2,1.8
False,1158302056,293,2,392,assessment,2,1,1.0
True,1158302317,261,2,392,assessment,3,1,0.8
True,1158302031,54,2,393,assessment,2,2,1.8
False,1158302308,277,2,393,assessment,3,3,2.44
True,1158302346,38,2,393,assessment,4,3,1.952
True,1158302320,300,2,394,assessment,2,2,1.8
False,1158302576,256,2,394,assessment,3,3,2.44
True,1158302390,88,2,395,assessment,2,2,1.8
False,1158302284,324,2,396,assessment,2,2,1.8
True,1158302310,26,2,396,assessment,3,2,1.44
True,1158302044,87,2,397,assessment,2,2,1.8
False,1158302364,320,2,397,assessment,3,3,2.44
True,1158302383,19,2,397,assessment,4,3,1.952
False,1158302028,77,2,398,assessment,2,0,0.0
True,1158302041,13,2,398,assessment,3,0,0.0
True,1158302341,300,2,398,assessment,4,1,1.0
True,1158301913,79,2,399,assessment,2,0,0.0
False,1158302230,317,2,399,assessment,3,1,1.0
True,1158302468,238,2,399,assessment,4,1,0.8
False,1158302194,328,2,400,assessment,2,1,1.0
False,1158302475,281,2,400,assessment,3,1,0.8
False,1158302221,342,2,401,assessment,2,1,1.0
True,1158302490,269,2,401,assessment,3,1,0.8
False,1158302078,187,2,402,assessment,2,0,0.0
False,1158302203,125,2,402,assessment,3,0,0.0
True,1158302456,253,2,402,assessment,4,0,0.0
True,1158302458,361,2,403,assessment,2,2,1.8
False,1158302114,45,2,404,assessment,2,0,0.0
True,1158302440,326,2,404,assessment,3,0,0.0
True,1158302050,34,2,406,assessment,2,2,1.8
True,1158302259,209,2,406,assessment,3,3,2.44
True,1158302314,55,2,406,assessment,4,4,2.952
False,1158302402,88,2,406,assessment,5,5,3.3616
True,1158302327,74,2,407,assessment,2,1,0.8
False,1158302268,231,2,408,assessment,2,0,0.0
False,1158302338,70,2,408,assessment,3,0,0.0
False,1158302379,41,2,408,assessment,4,0,0.0
True,1158302409,30,2,408,assessment,5,0,0.0
False,1158302428,216,2,412,assessment,2,0,0.0
False,1158302515,87,2,412,assessment,3,0,0.0
True,1158983369,192,2,20,assessment,2,2,1.8
True,1158983449,80,2,20,assessment,3,3,2.44
True,1158983599,150,2,20,assessment,4,4,2.952
True,1158983620,21,2,20,assessment,5,5,3.3616
True,1158983228,49,2,18,assessment,2,2,1.8
True,1158983253,25,2,18,assessment,3,3,2.44
True,1158983371,118,2,18,assessment,4,4,2.952
True,1158983439,68,2,18,assessment,5,5,3.3616
True,1158983591,152,2,18,assessment,6,6,3.68928
True,1158983635,44,2,18,assessment,7,7,3.951424
False,1158983849,214,2,18,assessment,8,8,4.1611392
False,1158984760,911,2,18,assessment,9,8,3.32891136
True,1158983187,138,2,13,assessment,2,0,0.0
True,1158983378,191,2,13,assessment,3,1,1.0
True,1158983597,219,2,13,assessment,4,2,1.8
True,1158983612,15,2,13,assessment,5,3,2.44
True,1158983624,12,2,13,assessment,6,4,2.952
True,1158983640,16,2,13,assessment,7,5,3.3616
True,1158983830,190,2,13,assessment,8,6,3.68928
True,1158983197,167,2,28,assessment,2,1,1.0
True,1158983251,54,2,28,assessment,3,2,1.8
True,1158983400,149,2,28,assessment,4,3,2.44
True,1158983435,35,2,28,assessment,5,4,2.952
True,1158983602,167,2,28,assessment,6,5,3.3616
True,1158983661,59,2,28,assessment,7,6,3.68928
False,1158983840,179,2,28,assessment,8,7,3.951424
True,1158983184,9,2,10,assessment,2,1,0.8
True,1158983237,53,2,10,assessment,3,2,1.64
False,1158983389,152,2,10,assessment,4,3,2.312
True,1158983402,13,2,10,assessment,5,3,1.8496
True,1158983440,38,2,10,assessment,6,4,2.47968
True,1158983584,144,2,10,assessment,7,5,2.983744
True,1158983634,50,2,10,assessment,8,6,3.3869952
True,1158983656,22,2,10,assessment,9,7,3.70959616
False,1158984751,1095,2,10,assessment,10,8,3.967676928
True,1158983235,24,2,31,assessment,2,1,0.8
False,1158983418,183,2,31,assessment,3,2,1.64
True,1158983437,19,2,31,assessment,4,2,1.312
True,1158983608,171,2,31,assessment,5,3,2.0496
True,1158983659,51,2,31,assessment,6,4,2.63968
True,1158983815,156,2,31,assessment,7,5,3.111744
True,1158983836,21,2,31,assessment,8,6,3.4893952
True,1158983432,202,2,2,assessment,2,2,1.8
True,1158983448,16,2,2,assessment,3,3,2.44
True,1158983645,197,2,2,assessment,4,4,2.952
False,1158983206,44,2,1,assessment,2,1,1.0
True,1158983222,16,2,1,assessment,3,1,0.8
False,1158983375,153,2,1,assessment,4,2,1.64
True,1158983392,17,2,1,assessment,5,2,1.312
True,1158983420,28,2,1,assessment,6,3,2.0496
True,1158983442,22,2,1,assessment,7,4,2.63968
True,1158983581,139,2,1,assessment,8,5,3.111744
True,1158983637,56,2,1,assessment,9,6,3.4893952
False,1158984800,1163,2,1,assessment,10,7,3.79151616
True,1158983249,30,2,3,assessment,2,1,0.8
True,1158983398,149,2,3,assessment,3,2,1.64
True,1158983618,220,2,3,assessment,4,3,2.312
False,1158983654,36,2,3,assessment,5,4,2.8496
True,1158983665,11,2,3,assessment,6,4,2.27968
False,1158983226,31,2,11,assessment,2,1,0.8
True,1158983246,20,2,11,assessment,3,1,0.64
True,1158983395,149,2,11,assessment,4,2,1.512
True,1158983445,50,2,11,assessment,5,3,2.2096
True,1158983605,160,2,11,assessment,6,4,2.76768
True,1158983825,220,2,11,assessment,7,5,3.214144
True,1158983427,184,2,24,assessment,2,2,1.8
True,1158983632,205,2,24,assessment,3,3,2.44
True,1158983690,134,2,22,assessment,2,1,0.8
True,1158983734,622,2,21,assessment,2,1,1.0
True,1158983259,143,2,12,assessment,2,0,0.0
True,1158983700,129,2,26,assessment,2,1,0.8
True,1158983499,367,2,16,assessment,2,1,1.0
False,1158983799,300,2,16,assessment,3,2,1.8
False,1158983567,310,2,34,assessment,2,1,1.0
False,1158983711,144,2,34,assessment,3,1,0.8
False,1158983761,50,2,34,assessment,4,1,0.64
True,1158983381,148,2,32,assessment,2,2,1.8
False,1158983414,33,2,32,assessment,3,3,2.44
True,1158983429,15,2,32,assessment,4,3,1.952
True,1158983586,157,2,32,assessment,5,4,2.5616
True,1158983610,24,2,32,assessment,6,5,3.04928
False,1158984769,1159,2,32,assessment,7,6,3.439424
True,1158983688,379,2,23,assessment,2,1,1.0
False,1158983791,65,2,4,assessment,2,0,0.0
True,1158983698,175,2,27,assessment,2,2,1.8
False,1158983459,95,2,6,assessment,2,0,0.0
False,1158983506,47,2,6,assessment,3,0,0.0
False,1158983547,41,2,6,assessment,4,0,0.0
False,1158983685,138,2,6,assessment,5,0,0.0
False,1158983716,31,2,6,assessment,6,0,0.0
False,1158983751,35,2,6,assessment,7,0,0.0
False,1158983807,56,2,6,assessment,8,0,0.0
False,1158984187,380,2,6,assessment,9,0,0.0
False,1158984222,35,2,6,assessment,10,0,0.0
False,1158984453,231,2,6,assessment,11,0,0.0
True,1158984504,51,2,6,assessment,12,0,0.0
False,1158983773,77,2,9,assessment,2,1,0.8
False,1158983574,12,2,36,assessment,2,0,0.0
False,1158983674,100,2,36,assessment,3,0,0.0
False,1158983706,32,2,36,assessment,4,0,0.0
False,1158983732,26,2,36,assessment,5,0,0.0
True,1158983765,33,2,36,assessment,6,0,0.0
True,1158984502,537,2,47,assessment,2,1,1.0
False,1158984490,473,2,52,assessment,2,1,1.0
False,1158984778,466,2,45,assessment,2,2,1.8
False,1158984399,47,2,38,assessment,2,1,0.8
False,1158984615,216,2,38,assessment,3,1,0.64
True,1158984673,58,2,38,assessment,4,1,0.512
True,1158984423,125,2,37,assessment,2,2,1.8
False,1158984382,111,2,39,assessment,2,1,1.0
True,1158984605,223,2,39,assessment,3,1,0.8
False,1158984366,56,2,72,assessment,2,1,0.8
True,1158984406,40,2,72,assessment,3,1,0.64
True,1158984690,284,2,72,assessment,4,2,1.512
True,1158984319,36,2,67,assessment,2,0,0.0
False,1158984645,326,2,67,assessment,3,1,1.0
False,1158984704,59,2,67,assessment,4,1,0.8
False,1158984819,115,2,67,assessment,5,1,0.64
True,1158984437,170,2,70,assessment,2,0,0.0
False,1158984602,210,2,53,assessment,2,1,0.8
True,1158984636,34,2,53,assessment,3,1,0.64
True,1158984792,156,2,53,assessment,4,2,1.512
False,1158984419,44,2,56,assessment,2,0,0.0
False,1158984624,205,2,56,assessment,3,0,0.0
True,1158984681,57,2,56,assessment,4,0,0.0
False,1158984723,65,2,49,assessment,2,0,0.0
False,1158984809,122,2,62,assessment,2,1,0.8
False,1161931013,127,2,356,assessment,2,1,0.8
False,1165123232,3192219,2,356,assessment,3,1,0.64
False,1165123334,102,2,356,assessment,4,1,0.512
False,1165123718,384,2,356,assessment,5,1,0.4096
True,1165124159,441,2,356,assessment,6,1,0.32768
False,1165124990,516,2,420,assessment,2,1,0.8
True,1165122812,3192188,2,421,assessment,2,2,1.8
False,1165124963,2151,2,421,assessment,3,3,2.44
False,1161930940,571,2,355,assessment,2,1,1.0
False,1165122670,3191730,2,355,assessment,3,1,0.8
False,1165122884,214,2,355,assessment,4,1,0.64
True,1165123349,465,2,355,assessment,5,1,0.512
False,1161930642,277,2,368,assessment,2,1,1.0
False,1161930904,262,2,368,assessment,3,1,0.8
False,1161931031,127,2,368,assessment,4,1,0.64
False,1165123241,3192210,2,368,assessment,5,1,0.512
False,1165123325,84,2,368,assessment,6,1,0.4096
False,1165123709,384,2,368,assessment,7,1,0.32768
False,1165124143,434,2,368,assessment,8,1,0.262144
True,1165124917,774,2,368,assessment,9,1,0.2097152
False,1161930895,294,2,422,assessment,2,1,0.8
False,1161930994,99,2,422,assessment,3,1,0.64
False,1165121345,3190351,2,422,assessment,4,1,0.512
False,1165124089,2744,2,422,assessment,5,1,0.4096
False,1165124447,358,2,422,assessment,6,1,0.32768
False,1165124903,456,2,422,assessment,7,1,0.262144
True,1165121350,3190392,2,423,assessment,2,1,0.8
False,1161930868,297,2,424,assessment,2,2,1.8
False,1161930976,108,2,424,assessment,3,2,1.44
False,1161931279,303,2,424,assessment,4,2,1.152
False,1165123214,3191935,2,424,assessment,5,2,0.9216
False,1165123289,75,2,424,assessment,6,2,0.73728
False,1165123682,393,2,424,assessment,7,2,0.589824
False,1165124103,421,2,424,assessment,8,2,0.4718592
False,1161930610,108,2,425,assessment,2,0,0.0
False,1161930850,240,2,425,assessment,3,0,0.0
False,1161931269,419,2,425,assessment,4,0,0.0
False,1165121320,3190051,2,425,assessment,5,0,0.0
False,1165124519,3199,2,425,assessment,6,0,0.0
False,1161930985,402,2,360,assessment,2,2,1.8
False,1165121313,3190328,2,360,assessment,3,2,1.44
False,1165124071,2758,2,360,assessment,4,2,1.152
False,1165124219,148,2,360,assessment,5,2,0.9216
False,1165124588,369,2,360,assessment,6,2,0.73728
False,1161931150,364,2,377,assessment,2,1,0.8
False,1165123471,3192321,2,377,assessment,3,1,0.64
False,1165123525,54,2,377,assessment,4,1,0.512
False,1165123902,377,2,377,assessment,5,1,0.4096
False,1165124255,353,2,377,assessment,6,1,0.32768
False,1165124713,458,2,377,assessment,7,1,0.262144
False,1165121354,3190195,2,426,assessment,2,1,0.8
