module_id,outcome,timestamp,duration,timestep,module_type,user_id
9528404f,False,1144868342,5.0,1,assessment,daf5d3a7
352bb334,False,1144868367,22.0,1,assessment,daf5d3a7
95b497ad,False,1144868373,5.0,1,assessment,daf5d3a7
0ea0975b,False,1144868533,12.0,2,assessment,daf5d3a7
352bb334,False,1144868546,8.0,2,assessment,daf5d3a7
a4cc7d4a,False,1144868553,2.0,1,assessment,daf5d3a7
0ea5b297,False,1144868567,5.0,1,assessment,daf5d3a7
8fb26045,False,1144868573,5.0,1,assessment,daf5d3a7
d313ab18,False,1144868577,3.0,1,assessment,daf5d3a7
4c2a25fc,False,1144868751,8.0,1,assessment,daf5d3a7
c030b781,False,1144868773,14.0,1,assessment,daf5d3a7
c2f8ba21,False,1144868777,3.0,1,assessment,daf5d3a7
3946c85b,False,1144868779,2.0,1,assessment,daf5d3a7
975ec774,False,1144868791,10.0,1,assessment,daf5d3a7
f2268394,False,1144868799,7.0,1,assessment,daf5d3a7
90fac86e,False,1144868810,11.0,1,assessment,daf5d3a7
95b497ad,False,1144868816,2.0,2,assessment,daf5d3a7
d69af017,False,1144868823,5.0,2,assessment,daf5d3a7
b159b74e,False,1144868831,4.0,1,assessment,daf5d3a7
9528404f,False,1144868834,2.0,2,assessment,daf5d3a7
ace7dd43,False,1144868850,2.0,1,assessment,daf5d3a7
43854235,False,1144868857,6.0,2,assessment,daf5d3a7
fe31ac78,False,1144868864,6.0,2,assessment,daf5d3a7
8fb26045,False,1144868867,2.0,2,assessment,daf5d3a7
b35d29cd,False,1144868881,14.0,2,assessment,daf5d3a7
d313ab18,False,1144868895,4.0,2,assessment,daf5d3a7
a4cc7d4a,False,1144868898,2.0,2,assessment,daf5d3a7
4047e942,False,1144868909,11.0,1,assessment,daf5d3a7
b1c7fa80,False,1144868912,2.0,2,assessment,daf5d3a7
9937c7df,False,1144868924,3.0,2,assessment,daf5d3a7
4a4595f9,False,1144868931,5.0,1,assessment,daf5d3a7
975ec774,False,1144868944,9.0,2,assessment,daf5d3a7
4c2a25fc,False,1144868947,2.0,2,assessment,daf5d3a7
f2268394,False,1144868953,3.0,2,assessment,daf5d3a7
c030b781,False,1144868984,24.0,2,assessment,daf5d3a7
c2f8ba21,False,1144868986,2.0,2,assessment,daf5d3a7
90fac86e,False,1144868991,4.0,2,assessment,daf5d3a7
3946c85b,False,1144868995,4.0,2,assessment,daf5d3a7
0ea5b297,False,1144869022,11.0,2,assessment,daf5d3a7
0ea0975b,False,1144869029,6.0,3,assessment,daf5d3a7
352bb334,False,1144869035,5.0,3,assessment,daf5d3a7
067fbde5,False,1144869042,6.0,2,assessment,daf5d3a7
a00e88c6,False,1144869051,3.0,2,assessment,daf5d3a7
d313ab18,False,1144869053,2.0,3,assessment,daf5d3a7
4c2a25fc,False,1144869060,3.0,3,assessment,daf5d3a7
d69af017,False,1144869068,5.0,3,assessment,daf5d3a7
95b497ad,False,1144869071,2.0,3,assessment,daf5d3a7
ace7dd43,False,1144869083,10.0,2,assessment,daf5d3a7
fe31ac78,False,1144869086,2.0,3,assessment,daf5d3a7
a4cc7d4a,False,1144869089,2.0,3,assessment,daf5d3a7
43854235,False,1144869091,2.0,3,assessment,daf5d3a7
b1c7fa80,False,1144869095,4.0,3,assessment,daf5d3a7
4047e942,False,1144869104,3.0,2,assessment,daf5d3a7
b35d29cd,False,1144869107,3.0,3,assessment,daf5d3a7
c030b781,False,1144869110,2.0,3,assessment,daf5d3a7
8fb26045,False,1144869117,1.0,3,assessment,daf5d3a7
4a4595f9,False,1144869121,3.0,2,assessment,daf5d3a7
9937c7df,False,1144869123,2.0,3,assessment,daf5d3a7
975ec774,False,1144869140,3.0,3,assessment,daf5d3a7
90fac86e,False,1144869146,6.0,3,assessment,daf5d3a7
3946c85b,False,1144869148,2.0,3,assessment,daf5d3a7
c2f8ba21,False,1144869150,2.0,3,assessment,daf5d3a7
9528404f,False,1144869169,4.0,3,assessment,daf5d3a7
f2268394,False,1144869179,9.0,3,assessment,daf5d3a7
b159b74e,False,1144869188,5.0,2,assessment,daf5d3a7
a00e88c6,False,1144869202,6.0,3,assessment,daf5d3a7
0ea5b297,False,1144869209,6.0,3,assessment,daf5d3a7
352bb334,False,1144869220,5.0,4,assessment,daf5d3a7
0ea0975b,False,1144869226,3.0,4,assessment,daf5d3a7
067fbde5,False,1144869232,5.0,3,assessment,daf5d3a7
b159b74e,False,1144869244,7.0,3,assessment,daf5d3a7
43854235,True,1144869246,2.0,4,assessment,daf5d3a7
b35d29cd,True,1144869256,9.0,4,assessment,daf5d3a7
b1c7fa80,False,1144869262,5.0,4,assessment,daf5d3a7
d313ab18,False,1144869267,3.0,4,assessment,daf5d3a7
c030b781,False,1144869284,16.0,4,assessment,daf5d3a7
ace7dd43,False,1144869287,2.0,3,assessment,daf5d3a7
d69af017,False,1144869293,4.0,4,assessment,daf5d3a7
4c2a25fc,True,1144869299,5.0,4,assessment,daf5d3a7
4a4595f9,False,1144869308,5.0,3,assessment,daf5d3a7
975ec774,True,1144869314,2.0,4,assessment,daf5d3a7
9528404f,False,1144869327,5.0,4,assessment,daf5d3a7
a00e88c6,False,1144869347,8.0,4,assessment,daf5d3a7
8fb26045,False,1144869355,5.0,4,assessment,daf5d3a7
0ea0975b,True,1144869358,3.0,5,assessment,daf5d3a7
0ea5b297,True,1144869379,4.0,4,assessment,daf5d3a7
95b497ad,True,1144869386,3.0,4,assessment,daf5d3a7
a4cc7d4a,True,1144869389,3.0,4,assessment,daf5d3a7
4047e942,False,1144869395,2.0,3,assessment,daf5d3a7
352bb334,True,1144869399,3.0,5,assessment,daf5d3a7
90fac86e,True,1144869408,3.0,4,assessment,daf5d3a7
9937c7df,True,1144869414,5.0,4,assessment,daf5d3a7
067fbde5,True,1144869417,2.0,4,assessment,daf5d3a7
f2268394,False,1144869422,3.0,4,assessment,daf5d3a7
3946c85b,True,1144869437,3.0,4,assessment,daf5d3a7
fe31ac78,True,1144869441,3.0,4,assessment,daf5d3a7
c2f8ba21,True,1144869443,2.0,4,assessment,daf5d3a7
b159b74e,True,1144869454,2.0,4,assessment,daf5d3a7
f2268394,True,1144869468,11.0,5,assessment,daf5d3a7
d313ab18,True,1144869471,3.0,5,assessment,daf5d3a7
a00e88c6,True,1144869477,3.0,5,assessment,daf5d3a7
d69af017,True,1144869487,4.0,5,assessment,daf5d3a7
8fb26045,True,1144869491,3.0,5,assessment,daf5d3a7
4047e942,True,1144869493,2.0,4,assessment,daf5d3a7
ace7dd43,True,1144869496,2.0,4,assessment,daf5d3a7
c030b781,True,1144869499,2.0,5,assessment,daf5d3a7
b1c7fa80,True,1144869541,39.0,5,assessment,daf5d3a7
9528404f,True,1144869547,5.0,5,assessment,daf5d3a7
4a4595f9,True,1144869550,2.0,4,assessment,daf5d3a7
c030b781,True,1144869603,49.0,6,assessment,daf5d3a7
b159b74e,True,1144869610,3.0,5,assessment,daf5d3a7
975ec774,True,1144869612,2.0,5,assessment,daf5d3a7
4047e942,True,1144869614,2.0,5,assessment,daf5d3a7
d69af017,True,1144869626,8.0,6,assessment,daf5d3a7
fe31ac78,True,1144869628,2.0,5,assessment,daf5d3a7
067fbde5,True,1144869631,3.0,5,assessment,daf5d3a7
0ea0975b,True,1144869634,2.0,6,assessment,daf5d3a7
8fb26045,True,1144869638,3.0,6,assessment,daf5d3a7
d313ab18,True,1144869641,3.0,6,assessment,daf5d3a7
43854235,True,1144869643,1.0,5,assessment,daf5d3a7
ace7dd43,True,1144869660,3.0,5,assessment,daf5d3a7
3946c85b,True,1144869670,5.0,5,assessment,daf5d3a7
90fac86e,True,1144869685,4.0,5,assessment,daf5d3a7
95b497ad,True,1144869693,2.0,5,assessment,daf5d3a7
a00e88c6,True,1144869696,3.0,6,assessment,daf5d3a7
0ea5b297,True,1144869702,4.0,5,assessment,daf5d3a7
352bb334,True,1144869706,2.0,6,assessment,daf5d3a7
a4cc7d4a,True,1144869708,2.0,5,assessment,daf5d3a7
9937c7df,True,1144869711,2.0,5,assessment,daf5d3a7
b1c7fa80,True,1144869715,3.0,6,assessment,daf5d3a7
9528404f,True,1144869724,5.0,6,assessment,daf5d3a7
b35d29cd,True,1144869728,2.0,5,assessment,daf5d3a7
c2f8ba21,True,1144869732,3.0,5,assessment,daf5d3a7
4c2a25fc,True,1144869735,2.0,5,assessment,daf5d3a7
4a4595f9,True,1144869740,2.0,5,assessment,daf5d3a7
f2268394,True,1144869743,3.0,6,assessment,daf5d3a7
c030b781,True,1144869755,7.0,7,assessment,daf5d3a7
90fac86e,True,1144869760,2.0,6,assessment,daf5d3a7
95b497ad,True,1144869786,1.0,6,assessment,daf5d3a7
d69af017,True,1144869789,3.0,7,assessment,daf5d3a7
fe31ac78,True,1144869791,2.0,6,assessment,daf5d3a7
0ea5b297,True,1144869797,4.0,6,assessment,daf5d3a7
0ea0975b,True,1144869800,2.0,7,assessment,daf5d3a7
9528404f,True,1144869804,3.0,7,assessment,daf5d3a7
c2f8ba21,True,1144869807,2.0,6,assessment,daf5d3a7
f2268394,True,1144869815,5.0,7,assessment,daf5d3a7
3946c85b,True,1144869821,2.0,6,assessment,daf5d3a7
a00e88c6,True,1144869829,7.0,7,assessment,daf5d3a7
352bb334,True,1144869855,26.0,7,assessment,daf5d3a7
a4cc7d4a,True,1144869859,3.0,6,assessment,daf5d3a7
b1c7fa80,True,1144869867,6.0,7,assessment,daf5d3a7
8fb26045,True,1144869872,4.0,7,assessment,daf5d3a7
b35d29cd,True,1144869878,5.0,6,assessment,daf5d3a7
43854235,True,1144869880,2.0,6,assessment,daf5d3a7
ace7dd43,True,1144869883,2.0,6,assessment,daf5d3a7
4c2a25fc,True,1144869886,2.0,6,assessment,daf5d3a7
4a4595f9,True,1144869891,2.0,6,assessment,daf5d3a7
b159b74e,True,1144869894,2.0,6,assessment,daf5d3a7
975ec774,True,1144869914,5.0,6,assessment,daf5d3a7
4047e942,True,1144869938,23.0,6,assessment,daf5d3a7
067fbde5,True,1144869944,5.0,6,assessment,daf5d3a7
9937c7df,True,1144869947,2.0,6,assessment,daf5d3a7
d313ab18,True,1144869950,2.0,7,assessment,daf5d3a7
6b003452,True,1144872595,11.0,4,assessment,daf5d3a7
0e7998b5,True,1144872613,12.0,5,assessment,daf5d3a7
049419e7,True,1144872620,5.0,3,assessment,daf5d3a7
9f6b339b,True,1144872624,3.0,2,assessment,daf5d3a7
8468bd9b,True,1144872629,4.0,5,assessment,daf5d3a7
ab50cacc,True,1144872632,3.0,3,assessment,daf5d3a7
ba7f8353,True,1144872638,3.0,3,assessment,daf5d3a7
2c8fe61f,True,1144872642,4.0,3,assessment,daf5d3a7
8d525318,True,1144872646,3.0,3,assessment,daf5d3a7
05c618f4,True,1144872652,4.0,5,assessment,daf5d3a7
9b007896,True,1144872654,2.0,4,assessment,daf5d3a7
90c3e515,True,1144872658,3.0,5,assessment,daf5d3a7
0e7998b5,False,1144872667,6.0,6,assessment,daf5d3a7
8468bd9b,True,1144872675,7.0,6,assessment,daf5d3a7
9f6b339b,True,1144872677,1.0,3,assessment,daf5d3a7
049419e7,True,1144872679,2.0,4,assessment,daf5d3a7
ab50cacc,True,1144872681,2.0,4,assessment,daf5d3a7
6b003452,True,1144872684,2.0,5,assessment,daf5d3a7
0e7998b5,True,1144872686,1.0,7,assessment,daf5d3a7
0e7998b5,True,1144872695,2.0,8,assessment,daf5d3a7
ba7f8353,True,1144872700,4.0,4,assessment,daf5d3a7
8468bd9b,True,1144872703,2.0,7,assessment,daf5d3a7
2c8fe61f,True,1144872705,2.0,4,assessment,daf5d3a7
8d525318,True,1144872707,2.0,4,assessment,daf5d3a7
9f6b339b,True,1144872709,1.0,4,assessment,daf5d3a7
9b007896,True,1144872712,1.0,5,assessment,daf5d3a7
90c3e515,True,1144872714,1.0,6,assessment,daf5d3a7
ab50cacc,True,1144872716,1.0,5,assessment,daf5d3a7
049419e7,True,1144872718,1.0,5,assessment,daf5d3a7
05c618f4,True,1144872721,2.0,6,assessment,daf5d3a7
6b003452,True,1144872726,4.0,6,assessment,daf5d3a7
ba7f8353,True,1144872733,4.0,5,assessment,daf5d3a7
8468bd9b,True,1144872735,2.0,8,assessment,daf5d3a7
0e7998b5,True,1144872737,1.0,9,assessment,daf5d3a7
9b007896,True,1144872745,7.0,6,assessment,daf5d3a7
90c3e515,True,1144872749,4.0,7,assessment,daf5d3a7
2c8fe61f,True,1144872752,3.0,5,assessment,daf5d3a7
049419e7,True,1144872754,1.0,6,assessment,daf5d3a7
6b003452,True,1144872756,2.0,7,assessment,daf5d3a7
8d525318,True,1144872758,1.0,5,assessment,daf5d3a7
9f6b339b,True,1144872761,2.0,5,assessment,daf5d3a7
05c618f4,True,1144872763,2.0,7,assessment,daf5d3a7
ab50cacc,True,1144872765,1.0,6,assessment,daf5d3a7
9b007896,True,1144872769,2.0,7,assessment,daf5d3a7
90c3e515,True,1144872771,2.0,8,assessment,daf5d3a7
ba7f8353,True,1144872773,2.0,6,assessment,daf5d3a7
2c8fe61f,True,1144872778,4.0,6,assessment,daf5d3a7
0e7998b5,True,1144872791,4.0,10,assessment,daf5d3a7
8468bd9b,True,1144872794,2.0,9,assessment,daf5d3a7
8d525318,True,1144872796,2.0,6,assessment,daf5d3a7
9f6b339b,True,1144872799,2.0,6,assessment,daf5d3a7
049419e7,True,1144872801,1.0,7,assessment,daf5d3a7
05c618f4,True,1144872803,2.0,8,assessment,daf5d3a7
ab50cacc,True,1144872805,1.0,7,assessment,daf5d3a7
6b003452,True,1144872809,4.0,8,assessment,daf5d3a7
3e73f3a5,True,1144872842,1.0,5,assessment,daf5d3a7
3e73f3a5,True,1144872878,1.0,6,assessment,daf5d3a7
4028130c,False,1144956296,12.0,1,assessment,daf5d3a7
bd7ca600,False,1144956309,6.0,1,assessment,daf5d3a7
9ba555d7,False,1144956367,10.0,1,assessment,daf5d3a7
4028130c,False,1144956460,15.0,2,assessment,daf5d3a7
bd7ca600,False,1144956485,15.0,2,assessment,daf5d3a7
9ba555d7,False,1144956525,10.0,2,assessment,daf5d3a7
bd7ca600,False,1144956582,20.0,3,assessment,daf5d3a7
4028130c,False,1144956644,8.0,3,assessment,daf5d3a7
9ba555d7,True,1144956658,9.0,3,assessment,daf5d3a7
bd7ca600,True,1144956677,10.0,4,assessment,daf5d3a7
4028130c,False,1144956751,36.0,4,assessment,daf5d3a7
4028130c,False,1144956758,5.0,5,assessment,daf5d3a7
4028130c,True,1144957160,12.0,6,assessment,daf5d3a7
46d5a9fb,False,1144960172,5.0,1,assessment,daf5d3a7
eb9ea6c3,True,1145049378,3.0,6,assessment,daf5d3a7
6ccb709f,False,1145049430,9.0,5,assessment,daf5d3a7
f0c49a1e,True,1145049439,2.0,6,assessment,daf5d3a7
53721093,True,1145049452,3.0,6,assessment,daf5d3a7
376c858c,True,1145049455,2.0,7,assessment,daf5d3a7
16ce6dc9,True,1145049542,3.0,6,assessment,daf5d3a7
6ccb709f,True,1145049563,2.0,6,assessment,daf5d3a7
fe31ac78,True,1145301844,4.0,7,assessment,daf5d3a7
95b497ad,True,1145301852,6.0,7,assessment,daf5d3a7
352bb334,True,1145301866,11.0,8,assessment,daf5d3a7
43854235,True,1145301872,4.0,7,assessment,daf5d3a7
0ea0975b,True,1145301881,7.0,8,assessment,daf5d3a7
c030b781,True,1145301890,8.0,8,assessment,daf5d3a7
8fb26045,True,1145301895,3.0,8,assessment,daf5d3a7
9528404f,True,1145301899,3.0,8,assessment,daf5d3a7
b1c7fa80,False,1145301919,16.0,8,assessment,daf5d3a7
90fac86e,True,1145301924,3.0,7,assessment,daf5d3a7
a4cc7d4a,True,1145301929,5.0,7,assessment,daf5d3a7
0ea5b297,True,1145301943,11.0,7,assessment,daf5d3a7
d69af017,True,1145301950,6.0,8,assessment,daf5d3a7
b1c7fa80,False,1145301958,4.0,9,assessment,daf5d3a7
b1c7fa80,True,1145302318,4.0,10,assessment,daf5d3a7
4028130c,False,1145303296,25.0,7,assessment,daf5d3a7
9ba555d7,False,1145303333,9.0,4,assessment,daf5d3a7
bd7ca600,False,1145303395,15.0,5,assessment,daf5d3a7
4028130c,False,1145303507,8.0,8,assessment,daf5d3a7
9ba555d7,False,1145303527,9.0,5,assessment,daf5d3a7
bd7ca600,False,1145303546,8.0,6,assessment,daf5d3a7
9ba555d7,True,1145303649,98.0,6,assessment,daf5d3a7
bd7ca600,True,1145303664,11.0,7,assessment,daf5d3a7
4028130c,True,1145303675,8.0,9,assessment,daf5d3a7
46d5a9fb,False,1145305661,4.0,2,assessment,daf5d3a7
46d5a9fb,False,1145305996,7.0,3,assessment,daf5d3a7
46d5a9fb,False,1145306113,6.0,4,assessment,daf5d3a7
46d5a9fb,False,1145306183,7.0,5,assessment,daf5d3a7
46d5a9fb,True,1145306206,2.0,6,assessment,daf5d3a7
0355e964,False,1147222931,13.0,1,assessment,c69c474a
cb99d612,False,1147222949,7.0,1,assessment,c69c474a
0355e964,False,1147362679,14.0,2,assessment,c69c474a
cb99d612,True,1147362706,10.0,2,assessment,c69c474a
5813a749,True,1147368621,12.0,1,assessment,c69c474a
94cc020a,True,1147368645,15.0,1,assessment,c69c474a
0e8b3c86,True,1147368652,5.0,1,assessment,c69c474a
4107a853,True,1147368662,9.0,1,assessment,c69c474a
02a7fb92,False,1147368668,4.0,1,assessment,c69c474a
