Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:46:52,nin2_您_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:47:01,tong2xue2_同學_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:47:17,may I ask_請問_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:47:21,de_的_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:47:37,honored_貴_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:47:41,what_什麼_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:47:49,structural_的_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:47:59,please_請_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:48:08,honored_貴_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:48:14,zhong1wen2_中文_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:48:22,family name_姓_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:48:27,honored_貴_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:48:32,English_英文_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:48:37,qing3_請_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:48:45,ask_問_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:48:53,ying1wen2_英文_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:49:01,qing3wen4_請問_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:49:07,you - polite_您_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:49:17,gui4_貴_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:49:25,who_誰_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:49:30,call_叫_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:49:40,wen4_問_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:49:54,who_誰_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:50:01,xing4_姓_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:50:09,honored_貴_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:50:14,wen4_問_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:50:19,Chinese_中文_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:50:25,what_什麼_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:50:30,classmate_同學_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:50:37,shei2_誰_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:50:46,shen2me_什麼_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:50:51,jiao4_叫_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:50:57,she_她_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:51:09,zhong1wen2_中文_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:51:16,tong2xue2_同學_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:51:22,who_誰_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:51:36,may I ask_請問_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:51:43,ta1_她_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:51:53,who_誰_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:51:58,name_名字_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:52:05,United States_美國_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:52:09,who_誰_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:52:16,ming2zi_名字_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:52:23,mei3guo2_美國_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:52:30,retroflex_兒_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:52:35,structural_的_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:52:41,United States_美國_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:52:48,er2_兒_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:52:57,France_法國_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:53:10,mei3guo2_美國_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:53:16,retroflex_兒_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:53:20,France_法國_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:53:28,mei3guo2_美國_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:53:33,er2_兒_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:53:37,honored_貴_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:53:42,qing3wen4_請問_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:53:50,family name_姓_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:54:04,please_請_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:54:14,gui4_貴_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:54:20,family name_姓_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:54:23,please_請_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:54:29,United States_美國_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:54:32,call_叫_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:54:42,qing3_請_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:54:45,nin2_您_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:54:49,de_的_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:54:52,France_法國_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:04,shei2_誰_HanzipracticeBK1,INCORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:09,retroflex_兒_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:16,mei3guo2_美國_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:21,shei2_誰_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:24,er2_兒_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:29,jiao4_叫_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:32,she_她_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:37,who_誰_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:42,what_什麼_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:46,ta1_她_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:55:56,zhong1wen2_中文_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:56:00,name_名字_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:56:10,xing4_姓_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:56:16,English_英文_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:56:21,ming2zi_名字_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:56:27,ask_問_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:56:32,ying1wen2_英文_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:56:36,you - polite_您_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:56:41,wen4_問_HanzipracticeBK1,CORRECT
Stu_0a54983b83e8d1560237404c181a2b22,session-HanzipracticeBK1-user189,2007-9-19/21:56:45,Chinese_中文_HanzipracticeBK1,CORRECT
